,Country Name,Country Code,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020
465,Philippines,PHL,3.82999992370605,3.7300000190734903,3.8199999332427996,3.72000002861023,3.22000002861023,2.8499999046325697,2.70000004768372,2.6800000667572,2.52999997138977,2.72000002861023
468,Poland,POL,10.3999996185303,10.9099998474121,11.109999656677198,9.59000015258789,7.71000003814697,6.23000001907349,4.90999984741211,3.8499999046325697,3.5999999046325697,3.2899999618530296
471,Portugal,PRT,13.039999961853,15.5,16.370000839233402,14.3299999237061,12.75,11.1700000762939,9.35000038146973,7.44000005722046,7.150000095367429,7.050000190734861
474,Puerto Rico,PRI,12.8000001907349,12.0,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514,9.69999980926514
477,Qatar,QAT,3.3199999332427996,2.8199999332427996,1.62999999523163,1.02999997138977,0.8500000238418579,0.699999988079071,0.6200000047683721,0.46000000834465005,0.400000005960464,0.540000021457672
480,Romania,ROU,6.46000003814697,6.07999992370605,6.30999994277954,6.09000015258789,5.849999904632571,4.980000019073491,4.03999996185303,3.49000000953674,3.3800001144409197,4.69000005722046
483,Russian Federation,RUS,6.09000015258789,5.07000017166138,5.1399998664856,4.82000017166138,5.30999994277954,5.34999990463257,5.050000190734861,4.78000020980835,4.32999992370605,5.53000020980835
486,Rwanda,RWA,1.24000000953674,1.24000000953674,1.24000000953674,1.24000000953674,1.24000000953674,1.24000000953674,19.3500003814697,17.0499992370605,17.020000457763697,18.7800006866455
489,Samoa,WSM,6.82000017166138,10.260000228881802,6.82000017166138,10.270000457763699,6.82000017166138,6.82000017166138,21.340000152587898,6.82000017166138,6.82000017166138,6.82000017166138
492,San Marino,SMR,7.46999979019165,7.46999979019165,8.699999809265138,9.47000026702881,10.9499998092651,10.0299997329712,7.46999979019165,7.46999979019165,9.15999984741211,7.46999979019165
